"","Q","P","Y","dist","hhsize","driver"
"2358",1617.86646536786,1.39700435986801,119999.960964965,8.03876324143643,3,2
"2359",2981.35032796231,1.39703954101928,90000.0150812943,8.03876324143643,5,4
"2360",1546.38338401775,1.39703213000488,57500.0080696094,8.03876324143643,4,2
"2361",1654.00587748871,1.39703200510048,52499.9985210982,8.03876324143643,5,1
"2362",3663.65242257335,1.39700256960826,77499.9677154947,8.03876324143643,4,3
"2363",832.037828553735,1.39722395470574,47500.0037644782,8.03876324143643,4,2
"2364",1791.78183668213,1.39697659028315,52499.9985210982,8.03876324143643,4,2
"2365",1542.62808594545,1.3970407068004,119999.960964965,8.03876324143643,3,3
"2366",1122.82429896749,1.39701127112484,90000.0150812943,8.03876324143643,4,2
"2367",1516.08246928806,1.39704228893349,62500.0115146263,8.03876324143643,3,2
"2368",2101.89924770156,1.39703870831907,37499.9886435073,8.03876324143643,4,2
"2369",1455.12893189474,1.39702846614712,77499.9677154947,8.03876324143643,6,2
"2370",902.082605863388,1.39699615799915,67499.980206137,8.03876324143643,4,2
"2371",612.077647786751,1.39693762220134,77499.9677154947,8.03876324143643,3,2
"2372",2108.34565015716,1.28196656658285,67499.980206137,1.71322963600682,4,2
"2373",959.982664016484,1.28175675870306,17500.0075045881,1.71322963600682,5,4
"2374",2908.38643824401,1.28175794288278,57500.0080696094,1.71322963600682,3,2
"2375",2787.88020867842,1.28183627307085,119999.960964965,1.71322963600682,3,2
"2376",2774.49516403828,1.28189038691807,57500.0080696094,1.71322963600682,4,2
"2377",662.226955174319,1.28157543931843,47500.0037644782,1.71322963600682,3,2
"2378",1676.60343489005,1.28184782913654,57500.0080696094,1.71322963600682,4,2
"2379",1024.57537640505,1.28173112721016,72499.9680495266,1.71322963600682,5,2
"2380",859.994146548763,1.28184139210858,32499.9935739522,1.71322963600682,4,2
"2381",3104.56950982292,1.28198563130948,90000.0150812943,1.71322963600682,5,2
"2382",682.486027270356,1.28160477258807,2500.00031023112,1.71322963600682,3,2
